web_scraper_order,web_scraper_start_url,links1,types_habits,prix,adresse,image_lien
"1767054165-898","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4934549","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4934549_uploaded_image1_1725833490.jpg""); width: 407px;"
"1767054168-899","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-4934554","T-shirt coton","5 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4934554_uploaded_image1_1725833649.jpg""); width: 407px;"
"1767054170-900","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-4934553","T-shirt coton","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4934553_uploaded_image1_1725833591.jpg""); width: 484px;"
"1767054173-901","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-4911093","Vetement homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4911093_uploaded_image1_1724623752.jpg""); width: 484px;"
"1767054176-902","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-4900532","T-shirt coton","3 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4900532_uploaded_image1_1724017062.jpg""); width: 484px;"
"1767054179-903","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-cargo-4900530","Pantalon Cargo","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4900530_uploaded_image1_1724016969.jpg""); width: 484px;"
"1767054182-904","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4919039","Ensemble  homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4919039_uploaded_image1_1725058279.jpg""); width: 484px;"
"1767054185-905","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4900557","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4900557_uploaded_image1_1724017882.jpg""); width: 484px;"
"1767054188-906","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jean-4914374","Pantalon jean","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4914374_uploaded_image1_1724797972.jpg""); width: 399px;"
"1767054191-907","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-cargo-4914380","Pantalon cargo","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4914380_uploaded_image1_1724798050.jpg""); width: 484px;"
"1767054194-908","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-4900553","Pantalon homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4900553_uploaded_image1_1724017674.jpg""); width: 484px;"
"1767054196-909","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4914386","Ensemble  homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4914386_uploaded_image1_1724798118.jpg""); width: 484px;"
"1767054199-910","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4924142","Ensemble  homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4924142_uploaded_image1_1725318386.jpg""); width: 484px;"
"1767054202-911","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/surper-cent-4914398","Surper cent","6 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4914398_uploaded_image1_1724798379.jpg""); width: 484px;"
"1767054205-912","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4919049","Ensemble  homme","15 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4919049_uploaded_image1_1725058598.jpg""); width: 484px;"
"1767054208-913","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/culotte-homme-4924148","Culotte homme","6 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4924148_uploaded_image1_1725318526.jpg""); width: 484px;"
"1767054210-914","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-4924145","T-shirt coton","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4924145_uploaded_image1_1725318476.jpg""); width: 484px;"
"1767054213-915","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-4924144","T-shirt coton","3 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4924144_uploaded_image1_1725318429.jpg""); width: 484px;"
"1767054216-916","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4919047","Ensemble  homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4919047_uploaded_image1_1725058538.jpg""); width: 484px;"
"1767054219-917","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-cargo-4914396","Pantalon cargo","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4914396_uploaded_image1_1724798302.jpg""); width: 399px;"
"1767054247-918","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-cargo-4903873","Pantalon Cargo","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4903873_uploaded_image2_1724191603.jpeg""); width: 484px;"
"1767054252-919","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4914417","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4914417_uploaded_image1_1724798759.jpg""); width: 484px;"
"1767054255-920","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-4900561","Vetement  homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4900561_uploaded_image1_1724018099.jpg""); width: 484px;"
"1767054258-921","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/chaussures-homme-4900562","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4900562_uploaded_image1_1724018184.jpg""); width: 484px;"
"1767054261-922","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4914408","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4914408_uploaded_image1_1724798529.jpg""); width: 484px;"
"1767054264-923","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-4914414","Vetement homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4914414_uploaded_image1_1724798637.jpg""); width: 484px;"
"1767054267-924","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4900567","Ensemble  homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4900567_uploaded_image1_1724018548.jpg""); width: 484px;"
"1767054270-925","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-4903884","T-shirt coton","3 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4903884_uploaded_image1_1724191962.jpg""); width: 484px;"
"1767054273-926","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-4919051","Lacoste coton","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4919051_uploaded_image1_1725058688.jpg""); width: 484px;"
"1767054276-927","https://sn.coinafrique.com/categorie/vetements-homme?page=11","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-cargo-4919054","Pantalon Cargo","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4919054_uploaded_image1_1725058804.jpg""); width: 484px;"
"1767054283-928","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-4900571","Pantalon homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4900571_uploaded_image1_1724018690.jpg""); width: 407px;"
"1767054286-929","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4903887","Ensemble  homme","45 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4903887_uploaded_image1_1724192139.jpg""); width: 484px;"
"1767054289-930","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/calcon-coton-4903885","Calçon coton","12 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4903885_uploaded_image1_1724192093.jpg""); width: 484px;"
"1767054292-931","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4919081","Ensemble  homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4919081_uploaded_image1_1725059822.jpg""); width: 484px;"
"1767054294-932","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4919077","Ensemble  homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4919077_uploaded_image1_1725059718.jpg""); width: 484px;"
"1767054297-933","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-4919084","Vetement homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4919084_uploaded_image1_1725059885.jpg""); width: 484px;"
"1767054302-934","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4924189","Ensemble  homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4924189_uploaded_image1_1725319899.jpg""); width: 484px;"
"1767054305-935","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-4919074","Chemise homme","6 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4919074_uploaded_image1_1725059569.jpg""); width: 484px;"
"1767054307-936","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-4919071","T-shirt coton","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4919071_uploaded_image1_1725059510.jpg""); width: 484px;"
"1767054311-937","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-4924193","Chemise homme","6 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4924193_uploaded_image1_1725319996.jpg""); width: 484px;"
"1767054314-938","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-4919075","Vetement homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4919075_uploaded_image1_1725059650.jpg""); width: 484px;"
"1767054317-939","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4924205","Ensemble  homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4924205_uploaded_image1_1725320196.jpg""); width: 484px;"
"1767054320-940","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-4899572","T-shirt coton","3 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4899572_uploaded_image1_1723935970.jpg""); width: 484px;"
"1767054323-941","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/jean-homme-4899575","Jean homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4899575_uploaded_image1_1723936087.jpg""); width: 484px;"
"1767054326-942","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4899578","Ensemble  homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4899578_uploaded_image1_1723936185.jpg""); width: 484px;"
"1767054329-943","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4902268","Ensemble homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4902268_uploaded_image1_1724109660.jpg""); width: 484px;"
"1767054332-944","https://sn.coinafrique.com/categorie/vetements-homme?page=10","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-femme-4902271","Ensemble femme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4902271_uploaded_image1_1724109778.jpg""); width: 484px;"
